Name,Pass_pattern,n_passes,Count
pohlechen2020,acquisition_ANOVA_group_main_effect;extinction_ANOVA_group_main_effect;extinction_ANOVA_group_x_cue_type_interaction;recall_ANOVA_group_x_cue_type_interaction,4,5
pohlechen2020,acquisition_ANOVA_group_x_cue_type_interaction;extinction_ANOVA_group_main_effect;extinction_ANOVA_group_x_cue_type_interaction;recall_ANOVA_group_main_effect,4,5
pohlechen2020,acquisition_ANOVA_group_main_effect;acquisition_ANOVA_group_x_cue_type_interaction;extinction_ANOVA_group_x_cue_type_interaction;recall_ANOVA_group_main_effect;recall_ANOVA_group_x_cue_type_interaction,5,4
pohlechen2020,extinction_ANOVA_group_main_effect;extinction_ANOVA_group_x_cue_type_interaction,2,4
pohlechen2020,acquisition_ANOVA_group_main_effect;acquisition_ANOVA_group_x_cue_type_interaction;extinction_ANOVA_group_x_cue_type_interaction;recall_ANOVA_group_x_cue_type_interaction,4,2
pohlechen2020,acquisition_ANOVA_group_main_effect;extinction_ANOVA_group_main_effect,2,2
pohlechen2020,acquisition_ANOVA_group_main_effect;extinction_ANOVA_group_main_effect;extinction_ANOVA_group_x_cue_type_interaction;recall_ANOVA_group_main_effect;recall_ANOVA_group_x_cue_type_interaction,5,2
pohlechen2020,acquisition_ANOVA_group_x_cue_type_interaction;extinction_ANOVA_group_main_effect,2,2
pohlechen2020,acquisition_ANOVA_group_x_cue_type_interaction;extinction_ANOVA_group_x_cue_type_interaction,2,2
pohlechen2020,acquisition_ANOVA_group_main_effect,1,1
pohlechen2020,acquisition_ANOVA_group_main_effect;acquisition_ANOVA_group_x_cue_type_interaction;extinction_ANOVA_group_main_effect;recall_ANOVA_group_main_effect,4,1
pohlechen2020,acquisition_ANOVA_group_main_effect;acquisition_ANOVA_group_x_cue_type_interaction;extinction_ANOVA_group_main_effect;recall_ANOVA_group_main_effect;recall_ANOVA_group_x_cue_type_interaction,5,1
pohlechen2020,acquisition_ANOVA_group_main_effect;acquisition_ANOVA_group_x_cue_type_interaction;extinction_ANOVA_group_x_cue_type_interaction;recall_ANOVA_group_main_effect,4,1
pohlechen2020,acquisition_ANOVA_group_main_effect;acquisition_ANOVA_group_x_cue_type_interaction;recall_ANOVA_group_main_effect,3,1
pohlechen2020,acquisition_ANOVA_group_main_effect;extinction_ANOVA_group_x_cue_type_interaction,2,1
pohlechen2020,acquisition_ANOVA_group_main_effect;recall_ANOVA_group_main_effect,2,1
pohlechen2020,acquisition_ANOVA_group_x_cue_type_interaction;extinction_ANOVA_group_main_effect;extinction_ANOVA_group_x_cue_type_interaction;recall_ANOVA_group_x_cue_type_interaction,4,1
shvil2014,extinction_ANOVA_group_main_effect;extinction_ANOVA_cue_type_main_effect;extinction_ANOVA_group_x_cue_type_interaction;recall_ANOVA_group_main_effect;recall_ANOVA_group_x_cue_type_interaction,5,678
shvil2014,extinction_ANOVA_group_main_effect;extinction_ANOVA_group_x_cue_type_interaction;recall_ANOVA_group_main_effect;recall_ANOVA_group_x_cue_type_interaction,4,80
shvil2014,extinction_ANOVA_group_main_effect;extinction_ANOVA_cue_type_main_effect;extinction_ANOVA_group_x_cue_type_interaction;recall_ANOVA_group_main_effect,4,76
shvil2014,extinction_ANOVA_cue_type_main_effect;extinction_ANOVA_group_x_cue_type_interaction;recall_ANOVA_group_main_effect;recall_ANOVA_group_x_cue_type_interaction,4,48
shvil2014,extinction_ANOVA_group_main_effect;extinction_ANOVA_cue_type_main_effect;recall_ANOVA_group_main_effect;recall_ANOVA_group_x_cue_type_interaction,4,33
shvil2014,extinction_ANOVA_group_main_effect;extinction_ANOVA_cue_type_main_effect;extinction_ANOVA_group_x_cue_type_interaction;recall_ANOVA_group_x_cue_type_interaction,4,32
shvil2014,extinction_ANOVA_group_main_effect;extinction_ANOVA_cue_type_main_effect;extinction_ANOVA_group_x_cue_type_interaction;recall_ANOVA_group_main_effect;recall_ANOVA_cue_type_main_effect;recall_ANOVA_group_x_cue_type_interaction,6,10
shvil2014,extinction_ANOVA_cue_type_main_effect;extinction_ANOVA_group_x_cue_type_interaction;recall_ANOVA_group_main_effect,3,8
shvil2014,extinction_ANOVA_group_x_cue_type_interaction;recall_ANOVA_group_main_effect;recall_ANOVA_group_x_cue_type_interaction,3,8
shvil2014,extinction_ANOVA_group_main_effect;extinction_ANOVA_group_x_cue_type_interaction;recall_ANOVA_group_main_effect,3,6
shvil2014,extinction_ANOVA_group_main_effect;extinction_ANOVA_group_x_cue_type_interaction;recall_ANOVA_group_x_cue_type_interaction,3,6
shvil2014,extinction_ANOVA_group_main_effect;extinction_ANOVA_cue_type_main_effect;extinction_ANOVA_group_x_cue_type_interaction,3,3
shvil2014,extinction_ANOVA_cue_type_main_effect;extinction_ANOVA_group_x_cue_type_interaction;recall_ANOVA_group_x_cue_type_interaction,3,2
shvil2014,extinction_ANOVA_cue_type_main_effect;recall_ANOVA_group_main_effect;recall_ANOVA_group_x_cue_type_interaction,3,2
shvil2014,extinction_ANOVA_group_main_effect;extinction_ANOVA_cue_type_main_effect;recall_ANOVA_group_main_effect,3,2
shvil2014,extinction_ANOVA_cue_type_main_effect;extinction_ANOVA_group_x_cue_type_interaction;recall_ANOVA_group_main_effect;recall_ANOVA_cue_type_main_effect;recall_ANOVA_group_x_cue_type_interaction,5,1
shvil2014,extinction_ANOVA_group_main_effect;extinction_ANOVA_cue_type_main_effect;extinction_ANOVA_group_x_cue_type_interaction;recall_ANOVA_cue_type_main_effect;recall_ANOVA_group_x_cue_type_interaction,5,1
shvil2014,extinction_ANOVA_group_main_effect;extinction_ANOVA_cue_type_main_effect;recall_ANOVA_group_x_cue_type_interaction,3,1
shvil2014,extinction_ANOVA_group_main_effect;recall_ANOVA_group_main_effect;recall_ANOVA_group_x_cue_type_interaction,3,1
shvil2014,extinction_ANOVA_group_x_cue_type_interaction;recall_ANOVA_group_main_effect,2,1
shvil2014,extinction_ANOVA_group_x_cue_type_interaction;recall_ANOVA_group_x_cue_type_interaction,2,1
wicking2016,acquisition_ANOVA_group_x_cue_type_interaction;extinction_ANOVA_group_x_cue_type_interaction;PTSD_t_test_between_stimuli_in_recall,3,753
wicking2016,acquisition_ANOVA_group_x_cue_type_interaction;extinction_ANOVA_group_x_cue_type_interaction;PTSD_t_test_between_stimuli_in_recall;control_t_test_between_stimuli_in_recall,4,95
wicking2016,acquisition_ANOVA_group_x_cue_type_interaction;PTSD_t_test_between_stimuli_in_recall,2,42
wicking2016,extinction_ANOVA_group_x_cue_type_interaction;PTSD_t_test_between_stimuli_in_recall,2,35
wicking2016,acquisition_ANOVA_group_x_cue_type_interaction;extinction_ANOVA_group_x_cue_type_interaction;recall_ANOVA_group_x_cue_type_interaction;PTSD_t_test_between_stimuli_in_recall,4,28
wicking2016,acquisition_ANOVA_group_x_cue_type_interaction;extinction_ANOVA_group_x_cue_type_interaction;recall_ANOVA_group_x_cue_type_interaction;PTSD_t_test_between_stimuli_in_recall;control_t_test_between_stimuli_in_recall,5,16
wicking2016,acquisition_ANOVA_group_x_cue_type_interaction;extinction_ANOVA_group_x_cue_type_interaction,2,10
wicking2016,acquisition_ANOVA_group_x_cue_type_interaction;PTSD_t_test_between_stimuli_in_recall;control_t_test_between_stimuli_in_recall,3,5
wicking2016,extinction_ANOVA_group_x_cue_type_interaction;PTSD_t_test_between_stimuli_in_recall;control_t_test_between_stimuli_in_recall,3,5
wicking2016,acquisition_ANOVA_group_x_cue_type_interaction;extinction_ANOVA_group_x_cue_type_interaction;control_t_test_between_stimuli_in_recall,3,3
wicking2016,PTSD_t_test_between_stimuli_in_recall,1,3
wicking2016,acquisition_ANOVA_group_x_cue_type_interaction,1,1
wicking2016,acquisition_ANOVA_group_x_cue_type_interaction;extinction_ANOVA_group_x_cue_type_interaction;recall_ANOVA_group_x_cue_type_interaction,3,1
wicking2016,acquisition_ANOVA_group_x_cue_type_interaction;recall_ANOVA_group_x_cue_type_interaction;PTSD_t_test_between_stimuli_in_recall,3,1
wicking2016,acquisition_ANOVA_group_x_cue_type_interaction;recall_ANOVA_group_x_cue_type_interaction;PTSD_t_test_between_stimuli_in_recall;control_t_test_between_stimuli_in_recall,4,1
wicking2016,extinction_ANOVA_group_x_cue_type_interaction;recall_ANOVA_group_x_cue_type_interaction;PTSD_t_test_between_stimuli_in_recall,3,1
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,9,293
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,8,137
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,8,104
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,7,48
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,10,34
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction,10,24
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,8,22
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect,8,21
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,9,20
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,7,19
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect,7,17
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,8,16
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction,9,14
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,9,14
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect,7,12
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,8,12
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction,9,11
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,9,11
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,8,10
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,7,8
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,7,8
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,7,7
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;control_difference_between_trials_2_and_3_of_extinction,10,7
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,8,6
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction,10,6
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect,6,5
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,6,5
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;control_difference_between_trials_2_and_3_of_extinction,9,5
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;PTSD_difference_between_trials_1_and_2_of_extinction,9,5
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,6,3
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,7,3
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect,9,3
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction,11,3
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,9,3
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,7,3
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,6,2
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;PTSD_difference_between_trials_1_and_2_of_extinction,8,2
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,8,2
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,8,2
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;early_extinction_ANOVA_group_x_cue_type_interaction;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;control_difference_between_trials_2_and_3_of_extinction,11,2
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction,9,2
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;control_difference_between_trials_2_and_3_of_extinction,9,2
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction,9,2
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect,7,2
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction,9,2
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_main_effect,7,2
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_x_cue_type_interaction,7,2
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction,9,2
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;late_extinction_ANOVA_trial_number_main_effect;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,8,2
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect,5,1
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction,8,1
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_main_effect,5,1
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;control_difference_between_trials_2_and_3_of_extinction,7,1
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction,5,1
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;group_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction,8,1
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;control_difference_between_trials_2_and_3_of_extinction,8,1
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;acquisition_ANOVA_group_main_effect;late_extinction_group_main_effect;late_extinction_group_x_cue_type_interaction;PTSD_difference_between_trials_1_and_2_of_extinction,8,1
zuj2017,early_extinction_ANOVA_cue_type_main_effect;early_extinction_ANOVA_trial_number_main_effect;control_difference_between_trials_1_and_2_of_extinction;PTSD_difference_between_trials_2_and_3_of_extinction;group_extinction_group_main_effect;late_extinction_group_main_effect;late_extinction_cue_type_main_effect;late_extinction_group_x_cue_type_interaction,8,1
